Port_ID,Longitude,Latitude
34690,-3.0000,53.4167
34700,-2.2667,53.4833
34770,-4.6333,53.3167
34780,-4.2667,53.1500
34850,-4.9833,52.0167
34880,-5.0333,51.7167
34950,-3.9500,51.6167
34970,-3.8333,51.6333
34980,-3.8167,51.5833
34990,-3.2667,51.4000
35010,-3.1667,51.4500
35015,-2.9833,51.5500
35040,-2.4833,51.7167
35060,-2.7167,51.5000
35070,-2.6333,51.4667
35100,-3.0000,51.1333
35110,-3.3333,51.1833
35150,-4.2000,51.0333
35170,-4.9333,50.5500
35200,-5.4167,50.1833
35210,-6.3167,49.9167
35240,-5.5500,50.1000
35250,-5.5333,50.1167
35290,-5.0667,50.1500
35300,-4.7833,50.2667
35320,-4.7500,50.3333
35330,-4.7000,50.3500
35340,-4.6333,50.3333
35370,-4.1500,50.3667
35390,-3.6167,50.3500
35400,-3.5167,50.4000
35410,-3.5333,50.4667
35415,-3.5000,50.5500
35440,-2.7667,50.7167
35450,-2.4333,50.5833
35460,-2.4500,50.6167
35480,-1.9500,50.6833
35550,-1.3000,50.7667
35560,-1.5000,50.7000
35590,-1.3333,50.8167
35600,-1.1000,50.8000
35610,-0.5333,50.7833
35630,-0.2500,50.8167
35650,0.0500,50.7833
35690,0.7667,50.9333
35700,1.2000,51.0833
35710,1.3333,51.1167
35715,1.4167,51.3333
35730,2.3833,51.0500
35732,2.3500,51.0667
35740,2.1167,51.0000
35750,1.8500,50.9667
35760,1.6000,50.7333
35790,1.6167,50.1833
35800,1.3667,50.0667
35810,1.0833,49.9333
35830,0.3667,49.7667
35835,0.1500,49.6500
35850,1.0667,49.4500
35860,0.2167,49.4167
35870,0.0833,49.3667
35880,-0.3500,49.1833
35885,-0.2500,49.2833
35950,-1.6333,49.6500
35980,-2.2000,49.7333
35990,-2.5167,49.4833
36000,-2.5333,49.4500
36040,-2.1167,49.1833
36110,-1.6000,48.8333
36130,-2.0167,48.6500
36220,-2.7500,48.5333
36260,-3.0500,48.7833
36290,-3.1500,48.7000
36300,-3.2333,48.7833
36360,-3.8333,48.5833
36370,-3.9833,48.7333
36460,-4.5000,48.3833
36620,-3.9167,47.8667
36680,-3.3500,47.7500
36850,-2.2000,47.2833
36855,-2.1333,47.3000
36860,-2.0667,47.3000
36900,-1.5667,47.2000
36960,-1.8000,46.5000
37000,-1.2167,46.1667
37010,-1.1500,46.1500
37040,-0.9500,45.9333
37050,-0.9000,45.9333
37120,-1.0500,45.5500
37150,-0.7500,45.2000
37160,-0.6667,45.1333
37170,-0.5333,45.0167
37190,-0.5667,44.8667
37230,-1.4667,43.5000
37290,-1.9333,43.3333
37350,-2.7167,43.4167
37400,-3.0500,43.3500
37470,-3.7833,43.4667
37560,-5.6667,43.5500
37600,-5.9333,43.6000
37670,-7.0333,43.5333
37690,-7.4333,43.7000
37740,-8.2333,43.4833
37770,-8.4000,43.3667
37830,-8.7667,42.6000
37860,-8.7000,42.4000
37900,-8.7167,42.2333
37940,-8.8333,41.7000
37950,-8.7000,41.1833
37960,-8.6667,41.1500
37970,-8.6500,40.6500
37980,-8.8500,40.1500
37990,-9.1667,38.7000
38000,-8.9000,38.5167
38005,-8.8667,37.9500
38010,3.4000,6.4000
38030,-7.9333,37.0333
38050,-7.4000,37.1833
38080,-28.6333,38.5333
38083,-28.2667,38.4000
38090,-27.2167,38.6500
38095,-27.0500,38.7167
38100,-25.6667,37.7333
38110,-25.1500,36.9333
38130,-16.9167,32.6333
38150,-17.7500,28.6833
38160,-16.2333,28.4667
38170,-15.4167,28.1500
38180,-13.8500,28.5000
38190,-13.5333,28.9500
38220,-6.9500,37.2500
38270,-6.0000,37.3667
38280,145.1500,14.1333
38290,-6.3000,36.5333
38310,-5.4333,36.1333
38330,-5.3500,36.1333
38370,-4.4167,36.7167
38375,-3.5167,36.7500
38380,-3.0333,36.7333
38390,-2.4667,36.8333
38395,-1.8833,37.0000
38398,-1.8167,37.1833
38410,-1.5667,37.4000
38420,-1.5500,37.4000
38430,-0.9833,37.5833
38433,-0.6500,37.6500
38435,-0.6833,37.9667
38440,-0.4833,38.3333
38460,-0.1500,39.0000
38480,-0.3167,39.4500
38490,-0.2167,39.6500
38495,-0.0500,39.8833
38500,0.0167,39.9667
38505,0.0000,0.0000
38540,1.2333,41.1000
38543,1.7333,41.2333
38550,2.1667,41.3500
38570,3.0333,41.7833
38580,3.1167,41.8333
38585,3.1833,41.8667
38590,3.1833,42.2667
38610,1.4500,38.9000
38630,2.6333,39.5667
38670,3.1333,39.8333
38690,4.2667,39.8833
38720,3.1167,42.5167
38730,3.0667,43.0167
38750,3.7000,43.4000
38770,4.8167,43.3833
38775,4.8833,43.4167
38780,4.9833,43.4000
38810,5.3667,43.3167
38870,5.9167,43.1000
38920,6.6333,43.2667
38940,6.7667,43.4167
38960,7.0167,43.5500
38980,7.1333,43.5833
38990,7.2833,43.7000
39000,7.3167,43.7000
39025,7.4167,43.7333
39060,9.4500,42.7000
39070,9.2833,41.5833
39080,9.1667,41.3833
39090,8.9000,41.6833
39100,8.7500,41.9167
39110,8.7500,42.5667
39120,8.9333,42.6333
39140,9.4167,41.2000
39180,9.5000,40.9167
39190,9.7000,39.9333
39210,9.1167,39.2167
39215,9.0333,39.0833
39220,8.4667,39.0500
39250,8.3167,39.1500
39260,8.4000,39.2000
39261,8.5500,39.8667
39310,8.4000,40.8333
39360,7.7833,43.8167
39370,8.0333,43.8833
39420,8.4333,44.2667
39440,8.5000,44.3167
39460,8.5500,39.8667
39470,8.9333,44.4000
39520,9.8333,44.1000
39550,10.0333,44.0333
39590,10.3167,43.5500
39610,10.4500,43.3500
39720,10.3333,42.8167
39740,10.5500,42.9333
39790,11.1167,42.4333
39810,11.7833,42.1000
39820,12.2333,41.7667
39830,12.6333,41.4500
39860,13.5833,41.2000
39940,14.1167,40.8167
39950,14.1667,40.8167
39960,14.2667,40.8500
39990,14.4500,40.7500
40000,14.4833,40.7000
40040,14.7500,40.6667
40060,16.1333,38.7167
40080,15.6500,38.1167
40100,15.5667,38.2000
40110,15.2500,38.2167
40115,15.9000,38.4167
40120,13.7000,37.9833
40130,13.3667,38.1333
40150,12.5000,38.0167
40170,12.4333,37.7833
40180,12.5833,37.6500
40200,13.5333,37.2833
40210,13.9333,37.1000
40220,14.2500,37.0667
40230,14.8500,36.7167
40240,15.2833,37.0500
40245,15.2500,37.1167
40250,15.2333,37.2167
40270,15.1000,37.5000
40300,14.9667,38.4833
40330,14.5167,35.9000
40340,14.5500,35.8167
40440,17.1333,39.0833
40470,17.2000,40.4667
40480,17.9833,40.0500
40490,18.5000,40.1500
40500,17.9833,40.6500
40505,14.3667,40.7833
40510,17.3000,40.9500
40530,16.8667,41.1333
40550,16.6000,41.2167
40580,16.2833,41.3167
40590,15.9167,41.6167
40615,14.7167,42.1167
40620,14.4167,42.3500
40630,14.2167,42.4667
40660,13.5000,43.6167
40720,12.2833,44.5000
40745,12.3000,45.2333
40750,12.3167,45.3333
40760,12.4333,45.4167
40790,13.5500,45.7833
40820,13.7667,45.6500
40830,13.7667,45.6000
40860,13.7333,45.5500
40870,13.5667,45.5333
40880,13.5167,45.4333
40940,13.6333,45.0833
40960,13.8000,44.8833
40980,14.0667,45.0500
40985,14.0500,45.0333
41010,14.4333,45.3333
41030,14.5333,45.3000
41045,14.5500,45.2167
41090,14.9000,44.9833
41220,15.2167,44.1167
41290,15.8833,43.7333
41320,16.4333,43.5000
41350,16.6500,43.4500
41410,17.4333,43.0500
41415,17.6000,42.9167
41420,17.1333,42.9333
41550,18.0833,42.6667
41590,18.7000,42.5167
41610,18.7667,42.4167
41620,18.7000,42.4333
41640,19.0833,42.0833
41660,19.6000,41.8167
41670,19.4500,41.3167
41690,19.5000,40.4667
41720,19.9333,39.6167
41730,20.7500,38.9500
41790,20.5167,38.1833
41800,21.4167,38.3667
41820,22.4167,38.4333
41840,22.0833,38.2500
41850,21.7333,38.2500
41880,21.3167,37.6500
41910,21.6667,36.9000
41940,22.1167,37.0167
41950,22.5667,36.7500
42050,22.8000,37.5667
42070,23.1667,37.2667
42120,24.0667,37.7000
42160,23.4000,37.9667
43155,25.7167,35.2000
42200,23.5500,38.0333
42205,23.3833,37.9667
42210,23.5667,37.9667
42230,23.6500,37.9333
42300,23.6000,38.4333
42310,23.6000,38.4500
42327,23.6000,38.4667
42340,24.0500,38.3833
42345,21.1000,38.4833
42378,23.6000,38.0333
42400,23.5833,38.4667
42415,23.2833,38.5667
42420,23.4667,38.8333
42434,22.8167,38.9000
42440,22.6167,38.9167
42460,22.8500,39.1667
42470,22.9500,39.3667
42490,23.2167,39.1667
42530,22.9333,40.6333
42550,23.4667,40.2667
42570,23.8333,40.5167
42600,24.4000,40.9333
42620,3.4000,6.4000
42630,25.8833,40.8333
42760,26.5667,39.1000
42780,26.3667,38.9833
42790,26.0833,39.0833
42820,26.1333,38.3667
42840,26.6833,37.8000
42850,26.9667,37.7500
42860,26.9500,37.6833
42880,24.7333,37.8833
42890,24.9500,37.8333
42905,25.3333,37.4500
42920,24.9500,37.4333
42980,25.3667,37.1000
43030,24.4500,36.7167
43093,23.6333,35.5167
43100,24.1833,35.4833
43120,24.4667,35.3667
43130,25.1500,35.3500
43150,26.1333,35.2167
43165,24.8333,34.9333
43210,28.2333,36.4500
43250,27.2833,36.9000
43260,26.9833,36.9500
43280,26.8500,37.1333
43334,26.9333,38.8333
43340,29.1167,40.4167
43370,26.3667,40.1833
43380,26.6667,40.4000
43384,29.1000,40.4167
43388,28.7000,40.9667
43390,27.5167,40.9833
43420,28.9667,41.0167
43430,29.0333,41.0500
43435,29.0500,41.1167
43500,27.4833,42.4833
43510,27.9667,43.1833
43550,28.5833,43.8167
43558,28.4333,44.1667
43560,28.6500,44.1667
43562,28.2667,44.2500
43565,28.1833,44.2667
43566,28.0500,44.3333
43568,28.6667,44.3500
43570,29.6667,45.1667
43572,28.8167,45.1667
43590,27.9833,45.2500
43600,28.0833,45.4167
43625,28.8500,45.3333
43645,30.6500,46.3000
43650,30.7333,46.4833
43655,31.0167,46.6000
43670,31.9833,46.9500
43673,31.9333,46.8333
43677,31.8833,46.7333
43680,32.6000,46.6167
43700,30.3667,46.1833
43710,32.9167,46.1000
43720,33.2833,46.0833
43745,32.7000,45.5167
43747,29.7000,45.4667
43750,33.3833,45.2000
43760,33.5333,44.6167
43780,33.6000,44.5000
43790,34.1667,44.4833
43810,34.4167,44.6833
43835,34.9833,44.8500
43850,35.4333,45.0167
43900,36.4833,45.3500
43925,28.3000,45.4333
43940,34.8167,46.1667
43950,35.3667,46.3500
44000,36.7833,46.7500
44010,37.5667,47.0833
44060,38.9500,47.2000
44070,39.7167,47.1667
44080,39.4333,47.1000
44090,38.2667,46.7333
44140,37.3500,45.3500
44162,36.6500,45.3333
44180,37.3167,44.8833
44200,37.7833,44.7167
44210,38.0667,44.5500
44230,39.0667,44.1000
44240,39.7333,43.5833
44270,39.9333,43.4333
44320,40.9833,42.9833
44340,41.5833,42.1500
44345,41.7167,42.1000
44350,41.6500,41.6500
44370,41.4000,41.4167
44380,40.5167,41.0667
44390,39.7667,41.0167
44410,38.4000,40.9333
44420,37.8833,41.0000
44450,36.3500,41.3000
44460,35.1667,42.0500
44480,33.7667,41.9833
44490,31.8167,41.4667
44500,31.4500,41.3000
44540,29.0167,41.0000
44542,27.9833,41.0000
44603,29.7000,40.8000
44605,29.5333,40.7667
44610,29.8167,40.7500
44620,29.9167,40.7667
44622,29.5500,40.7667
44625,29.8167,40.7333
44640,28.8833,40.3833
44650,27.9667,40.3500
44660,27.8000,40.3833
44670,27.3167,40.4000
44690,26.4000,40.1500
44730,26.7000,39.3167
44740,26.8167,39.0167
44750,27.1333,38.4333
44751,27.6167,37.2500
44752,26.9167,38.7667
44770,27.2500,37.8667
44790,27.4333,37.0333
44801,35.9667,36.9167
44802,36.1333,36.8667
44803,36.1833,36.7167
44804,36.1667,36.8500
44805,28.2833,36.8500
44807,28.3833,36.8333
44808,30.6000,36.8167
44810,29.1000,36.6333
44820,30.6167,36.8333
44825,32.0000,36.5333
44850,33.8833,36.3167
44860,34.6333,36.8000
44870,35.9333,36.8833
44880,36.1667,36.6000
44900,33.3333,35.3500
44910,32.8333,35.1333
44950,33.0500,34.6667
44960,33.6500,34.9167
44965,33.7167,34.9667
44970,33.9333,35.1167
45003,35.8667,34.9000
45005,35.9500,35.1833
45010,35.7667,35.5333
45025,35.8333,34.4500
45030,35.5000,33.9000
45036,35.3167,33.5333
45040,35.3500,33.5000
45080,35.0000,32.8167
45084,34.9000,32.4667
45100,34.6500,31.8167
45110,34.5000,31.6667
45140,32.3000,31.2667
45151,31.7500,31.4833
45163,30.1500,31.2667
45165,29.8333,31.1667
45172,29.6167,31.1000
45175,28.8667,30.9833
45180,25.1667,31.3667
45220,23.9833,32.0833
45240,22.6500,32.7667
45280,20.0500,32.1167
45290,20.0500,30.8500
45295,19.6000,30.4167
45296,18.5667,30.5167
45297,18.3667,30.6333
45320,15.2167,32.3667
45323,14.2500,32.6667
45330,13.1833,32.9000
45335,12.7167,32.8000
45337,12.6500,33.9000
45340,12.5000,32.8167
45350,11.8167,33.0667
45365,11.1167,33.5000
45368,11.9000,33.7833
45370,10.8500,33.8833
45375,10.1167,33.9000
45377,11.3833,34.2833
45380,10.1000,34.2833
45390,10.7667,34.7333
45400,11.0667,35.5000
45410,10.6500,35.8333
45415,11.1167,36.8333
45420,10.3000,36.8000
45430,10.2500,36.8000
45432,10.3000,36.8167
45435,11.6833,36.6000
45440,9.8833,37.2833
45444,9.8000,37.1500
45460,8.7667,36.9667
45490,7.7667,36.9167
45510,6.9167,36.8833
45515,6.9500,36.8833
45520,6.5833,37.0000
45525,5.8833,36.8167
45530,5.7833,36.8333
45550,5.0833,36.7500
45560,3.9167,36.9167
45570,3.0667,36.7667
45610,1.3167,36.5333
45620,0.0833,35.9333
45630,-0.3000,35.8500
45635,-0.2500,35.8167
45640,-0.6333,35.7000
45650,-0.7000,35.7333
45660,-1.3833,35.3000
45670,-1.8667,35.1000
45720,-3.9167,35.2500
45730,-5.3167,35.9000
45753,-5.4833,35.9000
45755,-5.8167,35.7833
45762,-2.9333,35.2833
45785,-6.6000,34.3000
45790,-7.4000,33.7167
45793,-7.6167,33.6000
45795,-8.5000,33.2500
45796,-8.6167,33.1167
45797,-9.2500,32.3000
45800,-9.7833,31.5000
45802,-9.6333,30.4333
45808,-15.9167,23.7000
45809,-13.4333,27.0833
45812,-17.0500,20.9167
45814,-16.0333,18.0333
45818,-16.5167,16.0167
45819,-17.4000,14.7167
45820,-17.4333,14.6833
45821,-17.2833,14.7000
45822,-16.6667,12.5667
45823,-16.1667,14.1667
45825,-16.5667,13.4500
45835,-16.2333,12.2833
45838,-15.6333,11.8667
45845,115.2333,5.2833
45850,-14.6167,10.6333
45855,-13.7167,9.5167
45857,-13.2000,9.1667
45862,-13.2333,8.5000
45865,-13.0500,8.5833
45867,-12.5000,7.5333
45880,-25.0000,16.8833
45910,-23.5167,14.9167
45940,-10.8167,6.3167
45950,-10.0667,5.8667
45952,-9.0500,4.9833
45955,-7.7167,4.3667
45963,-6.6167,4.7333
45970,-4.5500,4.9667
45990,-3.9667,5.2333
46000,-4.0167,5.2500
46008,-4.4500,5.0500
46040,-1.7333,4.8833
46045,-1.7000,4.9500
46063,-1.0500,5.2000
46070,0.0167,5.6167
46090,1.2833,6.1333
46095,1.5167,6.2000
46110,2.4333,6.3500
46130,3.4000,6.4000
46131,3.3500,6.3500
46135,5.0000,5.5000
46140,5.4667,6.0000
46150,5.6833,5.9000
46160,5.4333,5.3667
46161,5.1833,5.1667
46165,5.5000,5.3500
46170,5.7333,5.5167
46171,4.8333,5.7167
46178,7.4667,4.0167
46180,5.3167,4.8000
46190,6.2833,4.0667
46195,8.0333,4.2333
46200,5.6167,4.2500
46205,7.1667,4.4500
46206,7.2333,4.1833
46207,7.0833,4.7167
46208,7.1500,4.6833
46210,7.0000,4.7667
46225,8.3333,4.2167
46230,8.3167,4.9667
46235,7.7667,4.0000
46238,7.3000,3.9833
46240,6.9833,3.8500
46262,9.1500,3.9833
46280,9.6833,4.0500
46285,8.5500,4.2500
46286,8.4833,4.1167
46287,9.8167,2.8000
46292,9.8000,2.9167
46305,9.7667,1.8667
46306,8.7167,3.7833
46310,8.0833,3.8000
46320,8.7833,3.7500
46330,8.5667,3.5000
46335,9.2333,1.4167
46340,9.7000,1.0833
46375,7.4500,1.6500
46380,6.7333,0.3500
46430,9.4500,0.3833
46435,9.5000,0.2833
46440,8.8000,-0.7000
46445,8.7167,-0.6333
46446,8.9167,-1.4667
46453,10.0000,-2.8333
46454,10.7500,-3.6333
46460,11.1000,-4.4500
46470,11.8333,-4.7833
46472,11.9000,-4.9333
46473,11.5667,-5.2667
46485,11.7833,-5.2167
46487,12.0833,-5.4333
46488,11.5000,-5.4667
46490,12.2000,-5.5333
46495,12.1833,-5.4500
46510,12.3833,-5.9833
46520,13.0500,-5.8500
46530,13.4500,-5.8167
46545,12.3333,-6.1167
46547,12.4000,-6.9500
46549,11.6833,-7.6500
46550,13.1000,-7.8333
46553,12.4000,-6.4500
46560,13.2500,-8.8000
46570,13.7500,-10.7333
46580,13.8333,-11.2000
46590,13.5667,-12.3333
46610,12.1500,-15.2000
46640,14.5000,-22.9500
46650,15.1500,-26.6500
46670,-14.4167,-7.9333
46690,-5.7167,-15.9167
46691,-14.3667,-7.8833
46710,-12.3000,-37.0500
46750,17.9667,-33.0333
46770,18.4167,-33.9167
46780,18.4333,-34.1833
46800,22.1500,-34.1833
46820,25.6167,-33.9667
46830,27.9167,-33.0333
46850,31.0667,-29.8667
46855,32.0833,-28.8167
46870,32.5833,-25.9667
46880,35.4000,-23.9167
46890,34.8333,-19.8333
46900,36.5000,-18.5667
46910,36.8833,-17.8833
46920,37.1833,-17.7000
46925,38.1500,-17.2667
46930,40.7333,-15.0333
46935,40.6667,-14.5333
46940,40.5000,-12.9667
46950,40.6167,-12.3333
46970,40.1333,-10.2667
46975,40.2000,-10.2667
47000,39.4167,-8.7333
47005,39.3667,-6.8167
47010,39.3000,-6.8167
47020,39.7667,-5.2500
47030,39.1167,-5.0833
47050,39.1833,-6.1667
47100,39.8500,-4.0667
47105,39.8667,-3.6333
47107,40.1333,-3.2167
47130,42.5500,-0.3667
47140,44.0500,1.1000
47150,44.7833,1.7167
47160,45.3500,2.0333
47220,115.2333,5.2833
47300,43.2500,-11.7000
47310,43.7500,-12.2667
47320,44.4000,-12.1500
47340,45.2500,-12.7833
47360,48.3000,-13.4000
47400,46.3000,-15.7167
47420,44.0167,-18.0667
47430,44.3000,-20.2833
47460,43.6667,-23.3667
47470,47.0000,-25.0333
47500,48.0500,-22.1167
47510,48.3333,-21.2500
47540,49.4167,-18.1667
47590,49.8167,-15.4500
47620,50.0000,-13.3500
47625,48.8333,-13.0833
47630,49.2833,-12.2667
47680,55.4500,-20.8667
47690,55.3167,-20.9333
47695,55.2833,-20.9333
47700,55.4667,-21.3500
47720,57.5000,-20.1500
47750,63.4167,-19.6833
47800,72.4667,-7.3500
47820,45.0167,10.4500
47830,49.1833,11.2833
47850,43.1333,11.6000
47855,43.0833,11.6000
47880,42.7500,13.0000
47900,39.4667,15.6167
47940,37.2333,19.6000
47942,37.2500,19.5833
47944,37.3167,19.4000
47946,37.3500,19.1333
47960,34.6500,28.9667
47970,34.2833,26.1000
47974,34.2000,26.2500
47980,33.9500,26.7333
47982,33.6167,28.2333
47985,33.6000,27.8333
47987,33.6000,27.8500
47988,34.2833,27.8500
47989,33.5667,27.8000
47990,33.8500,27.2167
48015,33.2833,28.1333
48020,33.1000,28.3500
48025,33.1667,28.9500
48030,32.3667,29.6500
48035,32.3667,29.6833
48040,32.5500,29.9667
48045,32.4667,29.8667
48050,32.2833,30.5833
48053,32.7000,29.5833
48055,32.3667,29.5833
48057,32.6833,29.1667
48060,33.1167,29.0333
48065,33.2000,28.7500
48076,34.9500,29.5500
48090,35.0000,29.5167
48104,35.2500,27.9333
48106,35.5333,27.5667
48108,35.9000,27.3167
48120,38.0500,24.0833
48121,38.2167,23.9500
48130,38.9833,22.7333
48140,39.1833,21.4833
48142,42.4833,16.9000
48152,42.6667,15.3000
48155,42.6000,15.1333
48165,42.9667,14.8333
48175,43.2500,13.3167
48190,44.9500,12.7833
48198,52.2000,15.8167
48202,49.5000,14.7333
48210,49.1167,14.5167
48214,47.9167,13.9833
48216,48.1833,13.9667
48230,54.0167,16.9333
48240,59.4000,22.6833
48250,58.5833,23.6333
48255,58.5167,23.6333
48257,56.6333,24.5167
48259,56.2333,26.2167
48262,56.3333,25.1667
48263,56.3833,25.3500
48264,56.0500,25.9833
48265,54.4167,25.5833
48266,53.0000,25.0167
48267,53.0500,-24.8667
48268,53.5167,24.4333
48269,55.7833,25.7167
48270,55.4333,25.4167
48271,55.3667,25.4167
48272,55.4000,25.5833
48273,55.5833,25.5833
48274,55.4833,25.4667
48275,55.3000,25.2667
48277,52.8667,25.1500
48278,54.3333,24.5000
48279,54.4833,24.4500
48280,55.9333,25.9833
48282,52.7000,24.2000
48287,51.5667,24.9167
48290,51.5333,25.2833
48295,52.4167,25.6833
48297,51.5833,25.9167
48298,52.0000,26.5833
48300,51.5500,26.6500
48310,50.5833,26.2333
48320,50.6667,26.1667
48325,50.6333,26.2000
48327,50.7500,26.2500
48335,50.2000,26.5000
48338,49.6667,27.0833
48340,50.1667,26.6333
48341,49.8667,26.9000
48342,50.0500,26.8667
48343,50.0333,26.9333
48348,48.6333,28.1167
48349,48.5833,28.4333
48356,48.4000,28.7333
48357,48.1667,29.0333
48360,48.1667,29.0167
48361,48.1667,29.0667
48370,47.9333,29.3500
48374,47.8000,29.3833
48390,48.8000,29.7833
48392,48.8167,29.6833
48399,47.9500,30.0167
48400,47.8333,30.5167
48404,47.9000,30.1833
48406,47.9167,30.1333
48420,48.1833,30.4333
48430,48.2833,30.3333
48440,48.4167,30.1667
48450,49.1833,30.4667
48460,49.0833,30.4333
48464,50.1667,29.7333
48465,50.3333,29.2333
48468,49.4833,29.0167
48470,50.8333,28.9833
48475,52.5333,27.5333
48480,53.3333,26.7833
48495,56.0667,27.1000
48520,56.2000,27.1500
48530,56.4500,27.1000
48533,52.3500,27.6500
48535,54.5500,25.9000
48540,57.7667,25.6333
48550,60.6167,25.2667
48590,62.3000,25.1333
48600,66.9833,24.7833
48605,67.3500,24.7667
48613,69.8333,22.4333
48615,69.7000,22.5167
48620,69.3500,22.8333
48630,70.2167,23.0333
48635,70.4500,22.9500
48650,70.0333,22.5167
48670,143.0000,53.5500
48674,72.5333,21.7000
48680,69.6000,21.6333
48690,70.3667,20.9000
48730,71.5167,20.9167
48760,72.2333,21.7667
48770,72.7500,21.1500
48790,72.6333,21.0833
48840,72.8667,18.9667
48845,72.9500,18.9500
48900,73.2833,16.9833
48960,73.8167,15.5000
48970,73.8000,15.4333
48990,74.1167,14.8167
49000,74.2667,14.7000
49030,74.8167,12.9167
49040,75.3000,11.9167
49100,75.7667,11.2500
49110,75.8000,11.1667
49130,76.2333,9.9667
49160,76.5833,8.8833
49170,76.9500,8.4833
49180,77.2500,8.1667
49200,73.5000,4.1667
49240,79.8500,6.9500
49250,80.2167,6.0167
49290,81.2167,8.5500
49300,80.0500,9.8167
49320,78.1667,8.8000
49350,79.8500,10.7667
49370,79.8667,10.8333
49410,79.7667,11.7167
49430,79.8333,11.9333
49450,80.3000,13.1000
49454,80.3167,13.2667
49460,81.1667,16.1500
49470,82.3167,17.0000
49480,83.3000,17.6833
49535,86.6833,20.2667
49555,88.0833,22.0167
49560,88.3333,22.5500
49580,89.6000,22.4667
49590,91.8167,22.3167
49620,92.9000,20.1333
49640,94.7333,16.7833
49650,96.1667,16.7667
49660,97.6167,16.4833
49685,96.8500,13.0500
49690,98.6000,12.4333
49720,92.7500,11.6833
49770,98.4000,7.8333
49780,98.9167,8.0667
49790,99.5167,7.4000
49792,99.6000,11.1833
49794,99.9000,9.2000
49830,99.8333,6.3167
49845,116.1167,6.0833
49850,100.3500,5.4167
49875,104.8167,4.6333
49890,114.4500,4.7167
49910,101.0167,4.0167
49960,101.8000,2.5167
49962,102.1333,2.2500
49970,102.2500,2.2000
49980,102.5667,2.0500
50030,104.2167,1.0667
50040,104.4500,0.9167
50045,104.6000,0.8500
50055,103.9167,1.1333
50060,103.9000,1.1667
50070,102.2167,1.1833
50100,104.5667,-0.5000
50120,106.4500,-3.0167
50140,105.1667,-2.0667
50180,105.7833,-1.6333
50210,106.1333,-2.1167
50231,104.1333,-2.6167
50250,107.6333,-2.7500
50300,104.8333,-2.9833
50330,104.7667,-2.9833
50340,107.7167,-5.8833
50350,106.2333,-5.5000
50380,105.3167,-5.4667
50440,102.2500,-3.7833
50441,102.2833,-3.9167
50450,100.3667,-1.0000
50510,98.7667,1.7333
50516,103.4333,0.9833
50517,104.0667,-0.9167
50518,99.4667,3.3500
50600,95.2833,5.5667
50610,95.3167,5.8833
50652,97.1000,5.2333
50700,98.2167,4.1167
50730,98.6833,3.7833
50740,114.3667,3.0000
50785,101.4500,1.6833
50790,102.1000,1.4667
50805,102.1667,1.3500
50910,105.7000,-10.4167
50922,105.9833,-5.9167
50925,105.9667,-6.0167
50930,105.9167,-6.0500
50932,105.9833,-5.9667
50935,106.0000,-5.9167
50971,112.9167,-6.6500
51010,108.5667,-6.7167
51020,109.1333,-6.8500
51030,109.7000,-6.8500
51040,110.4167,-6.9500
51070,111.3500,-6.7000
51100,112.1500,-6.7333
51120,112.6500,-7.1500
51180,113.2167,-7.7167
51200,113.9333,-7.7000
51205,114.8333,-8.1833
51220,109.0000,-7.7333
51254,116.7500,-8.9000
51810,117.9667,0.9833
51280,116.0667,-8.5667
51290,116.5667,-8.7000
51320,122.2167,-8.6167
51330,122.9833,-8.3500
51340,121.6500,-8.8333
51350,120.2167,-9.6333
51400,123.5833,-10.1667
51440,125.5833,-8.5333
51484,105.1333,4.1333
51500,106.2167,3.2167
51501,106.2500,4.1500
51502,106.4833,4.0333
51504,106.6500,-4.6667
51560,110.3500,1.5667
51570,111.6333,2.1667
51580,111.8167,2.2833
51583,111.5333,2.1333
51584,111.3500,2.1500
51585,113.0667,3.2667
51586,117.8833,4.2500
51590,113.9667,4.3833
51600,114.0000,4.4667
51620,115.0667,5.0333
51630,114.8833,4.8833
51635,114.4500,4.7167
51645,114.3167,4.6167
51646,114.2000,4.6333
51680,115.2333,5.2833
51690,116.0667,5.9833
51710,116.8500,6.8833
51720,118.1167,5.8333
51730,118.3167,5.0167
51733,118.5833,4.9500
51736,118.2500,4.6833
51770,117.8333,3.4667
51780,117.6000,3.2833
51800,117.4833,2.1500
51803,117.5667,0.3667
51811,117.4833,0.1000
51815,117.5333,-0.1000
51820,117.1167,-0.5167
51830,117.1667,-0.9500
51840,116.8167,-1.2500
51845,116.7667,-1.4500
51850,116.3000,-2.6167
51855,116.2833,-3.2000
51860,116.2167,-3.2333
51865,116.1667,-1.8167
51870,116.1500,-3.3000
51890,114.5833,-3.3333
51910,113.0000,-2.5167
51920,111.7167,-2.7500
51941,109.3333,-0.0167
52040,124.8333,1.5000
52065,125.1833,1.4333
52090,123.0500,0.5000
52140,120.7500,-1.3667
52220,122.8000,-0.9500
52230,121.3333,-1.9833
52235,121.0667,-2.7333
52240,122.5833,-3.9667
52260,122.6167,-5.4667
52270,122.7333,-4.8500
52295,121.6000,-4.1667
52297,119.6167,-4.0000
52320,119.4000,-5.1333
52350,119.7333,-0.6500
52440,125.4833,3.6167
52480,126.7833,4.2333
52510,127.3833,0.7833
52523,127.4667,-0.6333
52560,128.7500,0.3667
52660,129.5000,-2.7833
52680,130.5000,-3.1000
52695,130.9833,-1.3500
52720,128.1667,-3.6833
